beta 	 gamma 	 n 			 p 	 testing_gap 	 tests_per_period 	 turnaround_time 	 restriction_time 	 fn 	 fp 	 Optimal 		 Costs
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 2 							 9 							 0.1 			 0.1 				 (6, 2)  				 [72929.06 73172.74 73222.06 73316.62 73395.02 73401.62 73424.88 73612.6 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 2 							 10 							 0.1 			 0.1 				 (6, 2)  				 [72950.72 73247.5  73348.   73348.82 73356.52 73449.36 73516.16 73779.5 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 2 							 11 							 0.1 			 0.1 				 (6, 2)  				 [73138.76 73286.68 73379.06 73546.38 73584.   73639.2  73670.74 73676.42]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 2 							 12 							 0.1 			 0.1 				 (6, 2)  				 [72761.26 73409.86 73469.36 73498.94 73509.82 73557.54 73574.12 73599.24]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 3 							 0.1 			 0.1 				 (1, 1)  				 [68853.   68976.02 69090.04 69231.4  69296.34 69437.06 69539.18 69991.96]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 4 							 0.1 			 0.1 				 (3, 2)  				 [69074.04 69106.22 69136.4  69296.28 69413.88 69625.28 69764.66 70233.66]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 5 							 0.1 			 0.1 				 (1, 1)  				 [69197.18 69241.82 69275.3  69507.34 69673.38 69940.96 70188.6  70619.86]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 6 							 0.1 			 0.1 				 (1, 1)  				 [69391.2  69402.2  69662.94 69949.24 70008.86 70294.32 70484.08 70744.74]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 7 							 0.1 			 0.1 				 (1, 1)  				 [69640.62 69786.2  69856.42 70020.58 70230.02 70346.94 70431.1  70997.84]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 8 							 0.1 			 0.1 				 (1, 1)  				 [69455.94 70069.14 70090.1  70250.58 70453.36 70496.12 70820.7  71113.38]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 9 							 0.1 			 0.1 				 (1, 1)  				 [69747.5  70065.96 70081.2  70403.64 70441.2  70455.6  70916.26 71014.64]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 10 							 0.1 			 0.1 				 (1, 1)  				 [69899.26 70027.74 70405.44 70569.04 70576.26 70684.62 70974.1  71224.92]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 11 							 0.1 			 0.1 				 (1, 1)  				 [69987.56 70207.8  70348.14 70646.34 70724.98 70728.52 71217.82 71233.86]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 3 							 12 							 0.1 			 0.1 				 (1, 1)  				 [70043.2  70475.8  70611.98 70747.84 70858.74 70929.56 70973.92 71500.98]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 3 							 0.1 			 0.1 				 (3, 2)  				 [72818.02 72829.   72889.34 73017.22 73128.32 73275.4  73296.14 73746.02]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 4 							 0.1 			 0.1 				 (1, 1)  				 [72772.56 72805.42 72870.82 73044.84 73092.5  73386.06 73471.6  73880.8 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 5 							 0.1 			 0.1 				 (1, 1)  				 [72910.26 72954.46 73161.82 73253.42 73312.5  73603.74 73790.96 74246.22]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 6 							 0.1 			 0.1 				 (1, 1)  				 [72949.54 73172.4  73195.   73593.   73668.56 73726.44 74039.42 74784.12]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 7 							 0.1 			 0.1 				 (1, 1)  				 [73141.92 73441.36 73522.3  73875.28 73910.2  74269.22 74475.6  75157.9 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 8 							 0.1 			 0.1 				 (1, 1)  				 [73395.66 73631.44 73831.48 74151.34 74164.94 74447.88 74867.08 75243.98]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 9 							 0.1 			 0.1 				 (1, 1)  				 [73574.2  73824.1  73860.1  74330.2  74405.82 74513.84 74864.1  75372.68]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 10 							 0.1 			 0.1 				 (1, 1)  				 [73727.68 73933.96 74181.34 74681.46 74721.82 74806.74 75068.8  75406.2 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 11 							 0.1 			 0.1 				 (1, 1)  				 [73879.66 74177.26 74484.18 74795.96 74856.4  74902.2  75310.2  75863.2 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 150 								 4 							 12 							 0.1 			 0.1 				 (1, 1)  				 [73838.96 74504.58 74547.46 74786.42 74935.12 75017.86 75628.26 75709.18]
