beta 	 gamma 	 n 			 p 	 testing_gap 	 tests_per_period 	 turnaround_time 	 restriction_time 	 fn 	 fp 	 Optimal 		 Costs
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 3 							 0.1 			 0.1 				 (3, 2)  				 [79143.12 79179.44 79194.   79710.04 79802.68 80517.48 80651.48 80933.64]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 4 							 0.1 			 0.1 				 (5, 3)  				 [79258.96 79342.8  79408.16 79783.48 80062.92 80323.52 80679.12 80928.08]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 5 							 0.1 			 0.1 				 (5, 3)  				 [79477.28 79566.84 79652.04 80097.8  80160.76 80445.4  80585.16 81195.04]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 6 							 0.1 			 0.1 				 (3, 2)  				 [79692.56 79738.04 79842.2  80453.   80605.2  80766.8  80974.8  81379.24]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 7 							 0.1 			 0.1 				 (3, 2)  				 [79820.04 79966.48 79997.32 80295.6  80554.36 80904.   81094.52 81820.44]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 8 							 0.1 			 0.1 				 (3, 2)  				 [80027.84 80138.44 80165.36 80541.96 80591.   80728.   80882.76 81344.6 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 9 							 0.1 			 0.1 				 (3, 2)  				 [80217.76 80379.88 80430.36 80688.44 80722.92 80783.   80884.76 82005.56]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 10 							 0.1 			 0.1 				 (3, 2)  				 [80368.52 80381.08 80452.8  80745.72 80875.88 80886.8  81066.68 82681.36]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 11 							 0.1 			 0.1 				 (3, 2)  				 [80321.56 80597.96 80614.12 81006.12 81014.96 81038.44 81253.36 82334.96]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 0 							 12 							 0.1 			 0.1 				 (5, 3)  				 [80692.88 80713.32 80861.6  80898.32 81186.12 81237.16 81901.4  82642.16]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 3 							 0.1 			 0.1 				 (1, 1)  				 [79008.32 79236.   79299.28 79732.2  79954.84 80730.88 80934.8  81873.96]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 4 							 0.1 			 0.1 				 (1, 1)  				 [79277.04 79578.64 79657.24 80068.32 80563.08 81365.88 81669.92 82705.56]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 5 							 0.1 			 0.1 				 (1, 1)  				 [79607.96 79980.72 80004.08 80755.08 80833.24 82051.8  82070.8  83145.64]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 6 							 0.1 			 0.1 				 (1, 1)  				 [79857.36 80238.88 80245.2  81072.68 81320.96 82380.92 82471.72 83093.24]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 7 							 0.1 			 0.1 				 (1, 1)  				 [80161.76 80302.68 80463.72 81278.48 81478.12 82522.64 82887.44 83521.2 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 8 							 0.1 			 0.1 				 (1, 1)  				 [80384.2  80806.04 80924.12 81314.92 81994.6  82587.08 83075.36 83877.96]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 9 							 0.1 			 0.1 				 (1, 1)  				 [80609.04 80829.68 80940.64 82012.16 82207.44 83170.28 83606.56 83864.8 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 90 								 1 							 10 							 0.1 			 0.1 				 (1, 1)  				 [80840.52 81196.68 81366.84 82149.2  82257.52 83458.04 83757.44 84006.6 ]
