test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,0,8,0.1,0.1,492.12,2672.24,34425.0,314.04
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,0,8,0.1,0.1,631.82,1737.48,34425.0,129.28
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,0,8,0.1,0.1,428.6,3033.16,34425.0,411.62
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,0,8,0.1,0.1,594.5,2085.08,34425.0,193.9
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,0,9,0.1,0.1,664.22,1682.6,34425.0,122.26
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,0,9,0.1,0.1,482.56,3295.84,34425.0,386.58
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,0,9,0.1,0.1,636.56,1746.44,34425.0,118.08
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,0,9,0.1,0.1,564.46,2337.64,34425.0,212.06
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,0,9,0.1,0.1,489.3,2773.16,34425.0,308.42
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,0,9,0.1,0.1,633.76,1834.38,34425.0,128.0
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,0,9,0.1,0.1,413.32,3041.02,34425.0,398.28
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,0,9,0.1,0.1,586.76,2252.64,34425.0,193.3
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,0,10,0.1,0.1,666.04,1829.64,34425.0,121.98
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,0,10,0.1,0.1,495.28,3551.84,34425.0,392.16
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,0,10,0.1,0.1,624.16,1896.68,34425.0,117.62
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,0,10,0.1,0.1,560.3,2449.72,34425.0,206.88
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,0,10,0.1,0.1,485.38,2887.48,34425.0,308.58
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,0,10,0.1,0.1,624.78,1892.72,34425.0,124.14
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,0,10,0.1,0.1,395.5,3046.68,34425.0,381.72
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,0,10,0.1,0.1,583.02,2327.08,34425.0,187.74
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,0,11,0.1,0.1,650.32,1861.26,34425.0,118.88
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,0,11,0.1,0.1,464.04,3570.84,34425.0,387.4
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,0,11,0.1,0.1,616.34,1924.54,34425.0,113.2
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,0,11,0.1,0.1,558.02,2523.4,34425.0,206.54
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,0,11,0.1,0.1,468.78,2965.2,34425.0,304.6
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,0,11,0.1,0.1,626.16,1991.86,34425.0,125.16
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,0,11,0.1,0.1,418.82,3291.52,34425.0,397.24
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,0,11,0.1,0.1,587.92,2380.88,34425.0,185.82
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,0,12,0.1,0.1,649.58,2003.68,34425.0,123.0
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,0,12,0.1,0.1,464.2,3722.72,34425.0,388.16
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,0,12,0.1,0.1,625.46,2060.72,34425.0,118.18
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,0,12,0.1,0.1,552.12,2645.64,34425.0,209.7
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,0,12,0.1,0.1,499.88,3206.32,34425.0,320.1
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,0,12,0.1,0.1,623.16,2061.44,34425.0,121.04
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,0,12,0.1,0.1,409.28,3345.36,34425.0,392.54
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,0,12,0.1,0.1,578.14,2359.32,34425.0,177.64
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,3,0.1,0.1,740.7,515.38,34425.0,119.58
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,3,0.1,0.1,692.62,1348.72,34425.0,436.0
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,3,0.1,0.1,733.48,650.74,34425.0,141.38
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,3,0.1,0.1,706.88,1028.08,34425.0,283.06
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,3,0.1,0.1,688.36,1454.44,34425.0,457.8
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,3,0.1,0.1,729.64,685.58,34425.0,161.22
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,3,0.1,0.1,650.5,1939.54,34425.0,669.44
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,3,0.1,0.1,708.96,929.38,34425.0,257.96
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,4,0.1,0.1,727.78,726.96,34425.0,119.88
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,4,0.1,0.1,668.02,1822.08,34425.0,427.74
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,4,0.1,0.1,720.84,901.58,34425.0,137.7
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,4,0.1,0.1,698.3,1396.38,34425.0,270.36
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,4,0.1,0.1,666.42,1965.36,34425.0,446.08
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,4,0.1,0.1,718.36,938.08,34425.0,155.38
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,4,0.1,0.1,625.1,2533.42,34425.0,643.76
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,4,0.1,0.1,690.38,1226.56,34425.0,240.32
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,5,0.1,0.1,723.3,919.7,34425.0,119.48
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,5,0.1,0.1,647.34,2287.72,34425.0,429.14
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,5,0.1,0.1,714.06,1155.66,34425.0,137.02
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,5,0.1,0.1,666.2,1691.02,34425.0,264.32
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,5,0.1,0.1,638.46,2354.88,34425.0,424.76
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,5,0.1,0.1,707.76,1168.84,34425.0,149.96
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,5,0.1,0.1,594.38,2978.32,34425.0,603.22
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,5,0.1,0.1,684.66,1633.2,34425.0,250.46
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,6,0.1,0.1,713.68,1103.2,34425.0,118.4
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,6,0.1,0.1,625.7,2590.7,34425.0,420.56
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,6,0.1,0.1,703.28,1340.06,34425.0,134.7
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,6,0.1,0.1,665.0,1983.94,34425.0,261.54
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,6,0.1,0.1,620.78,2669.08,34425.0,417.1
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,6,0.1,0.1,697.08,1367.82,34425.0,147.3
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,6,0.1,0.1,562.02,3188.26,34425.0,561.24
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,6,0.1,0.1,674.96,1823.56,34425.0,238.02
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,7,0.1,0.1,710.18,1276.24,34425.0,118.56
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,7,0.1,0.1,612.0,2928.0,34425.0,418.72
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,7,0.1,0.1,687.34,1473.58,34425.0,128.72
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,7,0.1,0.1,644.26,2197.0,34425.0,251.5
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,7,0.1,0.1,599.28,2842.58,34425.0,398.06
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,7,0.1,0.1,684.18,1556.84,34425.0,144.94
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,7,0.1,0.1,551.44,3475.52,34425.0,551.44
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,7,0.1,0.1,658.9,2030.86,34425.0,229.98
