test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.0035,0.25,0.2,5,2,2,90,0,6,0.1,0.1,675.37,3419.34,68175.0,460.13
1,1,1,20,1000,0.0035,0.25,0.2,5,3,2,90,0,6,0.1,0.1,770.63,1978.78,68175.0,189.93
1,1,1,20,1000,0.0035,0.25,0.2,6,2,2,90,0,6,0.1,0.1,612.7,4052.02,68175.0,622.51
1,1,1,20,1000,0.0035,0.25,0.2,6,3,2,90,0,6,0.1,0.1,742.45,2527.44,68175.0,288.46
1,1,1,20,1250,0.001,0.25,0.2,1,1,2,90,0,6,0.1,0.1,40.08,739.68,68175.0,134.68
1,1,1,20,1250,0.001,0.25,0.2,2,1,2,90,0,6,0.1,0.1,35.88,1420.08,68175.0,278.23
1,1,1,20,1250,0.001,0.25,0.2,3,2,2,90,0,6,0.1,0.1,39.89,170.04,68175.0,24.12
1,1,1,20,1250,0.001,0.25,0.2,4,2,2,90,0,6,0.1,0.1,40.31,226.68,68175.0,33.99
1,1,1,20,1250,0.001,0.25,0.2,5,2,2,90,0,6,0.1,0.1,32.75,280.42,68175.0,45.77
1,1,1,20,1250,0.001,0.25,0.2,5,3,2,90,0,6,0.1,0.1,39.23,68.08,68175.0,4.07
1,1,1,20,1250,0.001,0.25,0.2,6,2,2,90,0,6,0.1,0.1,33.78,336.08,68175.0,57.05
1,1,1,20,1250,0.001,0.25,0.2,6,3,2,90,0,6,0.1,0.1,41.18,80.08,68175.0,5.45
1,1,1,20,1250,0.0015,0.25,0.2,1,1,2,90,0,6,0.1,0.1,219.71,839.14,68175.0,130.9
1,1,1,20,1250,0.0015,0.25,0.2,2,1,2,90,0,6,0.1,0.1,144.67,1688.32,68175.0,302.28
1,1,1,20,1250,0.0015,0.25,0.2,3,2,2,90,0,6,0.1,0.1,196.3,367.64,68175.0,37.49
1,1,1,20,1250,0.0015,0.25,0.2,4,2,2,90,0,6,0.1,0.1,168.16,494.86,68175.0,58.09
1,1,1,20,1250,0.0015,0.25,0.2,5,2,2,90,0,6,0.1,0.1,158.42,637.12,68175.0,85.27
1,1,1,20,1250,0.0015,0.25,0.2,5,3,2,90,0,6,0.1,0.1,202.86,263.64,68175.0,14.22
1,1,1,20,1250,0.0015,0.25,0.2,6,2,2,90,0,6,0.1,0.1,118.46,683.68,68175.0,102.58
1,1,1,20,1250,0.0015,0.25,0.2,6,3,2,90,0,6,0.1,0.1,202.51,331.2,68175.0,22.55
1,1,1,20,1250,0.002,0.25,0.2,1,1,2,90,0,6,0.1,0.1,623.09,1096.76,68175.0,125.62
1,1,1,20,1250,0.002,0.25,0.2,2,1,2,90,0,6,0.1,0.1,459.85,2357.9,68175.0,362.02
1,1,1,20,1250,0.002,0.25,0.2,3,2,2,90,0,6,0.1,0.1,596.93,981.76,68175.0,84.0
1,1,1,20,1250,0.002,0.25,0.2,4,2,2,90,0,6,0.1,0.1,536.42,1381.62,68175.0,151.69
1,1,1,20,1250,0.002,0.25,0.2,5,2,2,90,0,6,0.1,0.1,463.59,1677.8,68175.0,218.27
1,1,1,20,1250,0.002,0.25,0.2,5,3,2,90,0,6,0.1,0.1,600.22,909.2,68175.0,70.55
1,1,1,20,1250,0.002,0.25,0.2,6,2,2,90,0,6,0.1,0.1,412.16,2035.72,68175.0,300.16
1,1,1,20,1250,0.002,0.25,0.2,6,3,2,90,0,6,0.1,0.1,558.55,1108.88,68175.0,105.56
1,1,1,20,1250,0.0025,0.25,0.2,1,1,2,90,0,6,0.1,0.1,920.49,1352.7,68175.0,117.05
1,1,1,20,1250,0.0025,0.25,0.2,2,1,2,90,0,6,0.1,0.1,785.45,3222.32,68175.0,426.54
1,1,1,20,1250,0.0025,0.25,0.2,3,2,2,90,0,6,0.1,0.1,883.09,1617.86,68175.0,133.86
1,1,1,20,1250,0.0025,0.25,0.2,4,2,2,90,0,6,0.1,0.1,826.54,2381.26,68175.0,259.29
1,1,1,20,1250,0.0025,0.25,0.2,5,2,2,90,0,6,0.1,0.1,760.71,3072.86,68175.0,399.47
1,1,1,20,1250,0.0025,0.25,0.2,5,3,2,90,0,6,0.1,0.1,878.43,1712.54,68175.0,154.12
1,1,1,20,1250,0.0025,0.25,0.2,6,2,2,90,0,6,0.1,0.1,694.16,3747.56,68175.0,551.93
1,1,1,20,1250,0.0025,0.25,0.2,6,3,2,90,0,6,0.1,0.1,847.23,2210.78,68175.0,239.47
1,1,1,20,1250,0.003,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1045.51,1519.1,68175.0,117.26
1,1,1,20,1250,0.003,0.25,0.2,2,1,2,90,0,6,0.1,0.1,960.07,3778.36,68175.0,456.17
1,1,1,20,1250,0.003,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1017.44,1997.98,68175.0,161.49
1,1,1,20,1250,0.003,0.25,0.2,4,2,2,90,0,6,0.1,0.1,977.26,3033.14,68175.0,321.89
1,1,1,20,1250,0.003,0.25,0.2,5,2,2,90,0,6,0.1,0.1,927.25,4101.82,68175.0,514.86
1,1,1,20,1250,0.003,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1010.06,2177.9,68175.0,201.85
1,1,1,20,1250,0.003,0.25,0.2,6,2,2,90,0,6,0.1,0.1,872.59,5043.88,68175.0,722.09
1,1,1,20,1250,0.003,0.25,0.2,6,3,2,90,0,6,0.1,0.1,981.43,2932.0,68175.0,323.18
1,1,1,20,1250,0.0035,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1123.79,1581.38,68175.0,115.4
1,1,1,20,1250,0.0035,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1056.49,4024.62,68175.0,467.28
1,1,1,20,1250,0.0035,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1100.92,2199.04,68175.0,177.73
1,1,1,20,1250,0.0035,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1064.6,3346.84,68175.0,351.69
1,1,1,20,1250,0.0035,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1025.83,4531.8,68175.0,558.92
1,1,1,20,1250,0.0035,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1090.03,2450.22,68175.0,231.05
1,1,1,20,1250,0.0035,0.25,0.2,6,2,2,90,0,6,0.1,0.1,978.06,5686.94,68175.0,794.01
1,1,1,20,1250,0.0035,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1065.83,3180.72,68175.0,346.34
1,1,1,20,1500,0.001,0.25,0.2,1,1,2,90,0,6,0.1,0.1,85.54,757.74,68175.0,131.99
1,1,1,20,1500,0.001,0.25,0.2,2,1,2,90,0,6,0.1,0.1,72.12,1512.64,68175.0,281.35
1,1,1,20,1500,0.001,0.25,0.2,3,2,2,90,0,6,0.1,0.1,90.29,230.98,68175.0,28.2
1,1,1,20,1500,0.001,0.25,0.2,4,2,2,90,0,6,0.1,0.1,76.62,286.2,68175.0,38.85
1,1,1,20,1500,0.001,0.25,0.2,5,2,2,90,0,6,0.1,0.1,74.36,370.3,68175.0,54.53
1,1,1,20,1500,0.001,0.25,0.2,5,3,2,90,0,6,0.1,0.1,92.52,114.1,68175.0,5.87
1,1,1,20,1500,0.001,0.25,0.2,6,2,2,90,0,6,0.1,0.1,66.35,433.88,68175.0,67.17
1,1,1,20,1500,0.001,0.25,0.2,6,3,2,90,0,6,0.1,0.1,85.23,126.88,68175.0,7.82
1,1,1,20,1500,0.0015,0.25,0.2,1,1,2,90,0,6,0.1,0.1,574.47,1015.32,68175.0,127.73
1,1,1,20,1500,0.0015,0.25,0.2,2,1,2,90,0,6,0.1,0.1,376.18,2068.98,68175.0,332.63
1,1,1,20,1500,0.0015,0.25,0.2,3,2,2,90,0,6,0.1,0.1,516.4,712.38,68175.0,62.04
1,1,1,20,1500,0.0015,0.25,0.2,4,2,2,90,0,6,0.1,0.1,449.59,942.46,68175.0,103.12
1,1,1,20,1500,0.0015,0.25,0.2,5,2,2,90,0,6,0.1,0.1,387.54,1190.82,68175.0,151.02
1,1,1,20,1500,0.0015,0.25,0.2,5,3,2,90,0,6,0.1,0.1,537.76,598.0,68175.0,39.65
1,1,1,20,1500,0.0015,0.25,0.2,6,2,2,90,0,6,0.1,0.1,361.69,1481.38,68175.0,211.88
1,1,1,20,1500,0.0015,0.25,0.2,6,3,2,90,0,6,0.1,0.1,489.35,721.22,68175.0,60.68
1,1,1,20,1500,0.002,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1046.09,1337.3,68175.0,119.16
1,1,1,20,1500,0.002,0.25,0.2,2,1,2,90,0,6,0.1,0.1,907.37,3206.16,68175.0,420.19
1,1,1,20,1500,0.002,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1012.59,1572.2,68175.0,128.64
1,1,1,20,1500,0.002,0.25,0.2,4,2,2,90,0,6,0.1,0.1,960.25,2319.1,68175.0,246.45
1,1,1,20,1500,0.002,0.25,0.2,5,2,2,90,0,6,0.1,0.1,900.11,3110.22,68175.0,390.72
1,1,1,20,1500,0.002,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1012.35,1635.98,68175.0,143.18
1,1,1,20,1500,0.002,0.25,0.2,6,2,2,90,0,6,0.1,0.1,824.68,3836.12,68175.0,541.03
1,1,1,20,1500,0.002,0.25,0.2,6,3,2,90,0,6,0.1,0.1,976.3,2142.32,68175.0,222.92
