test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,0,8,0.1,0.1,257.6,1905.32,65025.0,293.98
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,0,8,0.1,0.1,517.24,1924.04,65025.0,159.44
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,0,8,0.1,0.1,180.48,1702.2,65025.0,320.98
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,0,8,0.1,0.1,437.44,1832.04,65025.0,190.0
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,0,9,0.1,0.1,542.22,2505.58,65025.0,234.06
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,0,9,0.1,0.1,207.28,3462.22,65025.0,618.44
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,0,9,0.1,0.1,486.72,2031.84,65025.0,166.88
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,0,9,0.1,0.1,358.32,2061.4,65025.0,241.6
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,0,9,0.1,0.1,254.64,1924.8,65025.0,290.22
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,0,9,0.1,0.1,526.6,2044.02,65025.0,162.64
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,0,9,0.1,0.1,173.6,1648.64,65025.0,303.72
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,0,9,0.1,0.1,430.32,1954.78,65025.0,197.38
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,0,10,0.1,0.1,530.98,2574.16,65025.0,235.86
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,0,10,0.1,0.1,202.56,3492.92,65025.0,605.78
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,0,10,0.1,0.1,484.6,2013.36,65025.0,159.78
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,0,10,0.1,0.1,387.24,2238.8,65025.0,255.96
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,0,10,0.1,0.1,230.38,1836.68,65025.0,266.36
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,0,10,0.1,0.1,516.94,2043.08,65025.0,158.92
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,0,10,0.1,0.1,159.94,1555.08,65025.0,287.42
