beta 	 gamma 	 n 			 p 	 testing_gap 	 tests_per_period 	 turnaround_time 	 restriction_time 	 fn 	 fp 	 Optimal 		 Costs
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 9 							 0.1 			 0.1 				 (1, 1)  				 [68266.92 68387.66 68590.94 69366.18 69590.36 70344.64 70725.2  70885.8 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 10 							 0.1 			 0.1 				 (1, 1)  				 [68386.5  68670.52 68743.92 69429.88 69628.58 70488.96 70786.76 70840.04]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 11 							 0.1 			 0.1 				 (1, 1)  				 [68552.7  68757.88 68834.92 69623.   69721.58 70549.8  70932.42 71199.1 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 12 							 0.1 			 0.1 				 (1, 1)  				 [68720.68 68878.76 68903.4  69509.04 69808.8  70755.84 71214.2  71332.62]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 3 							 0.1 			 0.1 				 (1, 1)  				 [61644.74 61710.9  61785.22 61986.86 61991.8  62213.68 62376.9  62822.08]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 4 							 0.1 			 0.1 				 (1, 1)  				 [61797.46 61919.5  61990.62 62306.12 62306.88 62634.44 62872.1  63458.52]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 5 							 0.1 			 0.1 				 (1, 1)  				 [62096.26 62297.58 62419.9  62872.26 62951.22 63453.84 63723.78 64631.72]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 6 							 0.1 			 0.1 				 (1, 1)  				 [62500.18 62793.92 62918.34 63499.02 63638.82 64351.24 64677.2  65674.56]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 7 							 0.1 			 0.1 				 (1, 1)  				 [62854.6  63209.48 63397.4  64124.6  64237.   65071.54 65363.06 66530.98]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 8 							 0.1 			 0.1 				 (1, 1)  				 [63134.66 63514.34 63679.32 64478.82 64670.84 65545.48 65896.16 66824.84]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 9 							 0.1 			 0.1 				 (1, 1)  				 [63425.2  63854.26 64028.62 64750.96 65022.68 65996.86 66317.82 67314.48]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 10 							 0.1 			 0.1 				 (1, 1)  				 [63641.72 64069.76 64307.62 65022.04 65301.3  66388.76 66516.36 67518.58]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 11 							 0.1 			 0.1 				 (1, 1)  				 [63819.64 64237.5  64462.96 65294.68 65496.62 66501.08 66748.24 67749.04]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 12 							 0.1 			 0.1 				 (1, 1)  				 [63972.48 64414.56 64628.72 65501.54 65692.38 66794.24 66868.46 67791.48]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 3 							 0.1 			 0.1 				 (1, 1)  				 [65976.9  66049.58 66126.38 66323.32 66324.1  66559.78 66722.02 67157.42]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 4 							 0.1 			 0.1 				 (1, 1)  				 [65974.14 66050.1  66112.86 66318.52 66339.16 66550.9  66693.44 67183.8 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 5 							 0.1 			 0.1 				 (1, 1)  				 [66204.02 66346.98 66431.54 66754.14 66822.12 67183.6  67430.94 68175.94]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 6 							 0.1 			 0.1 				 (1, 1)  				 [66451.16 66632.8  66763.62 67224.74 67300.08 67796.5  68147.02 69003.  ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 7 							 0.1 			 0.1 				 (1, 1)  				 [66816.36 67100.28 67266.88 67856.6  68006.34 68660.04 68976.48 70203.78]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 8 							 0.1 			 0.1 				 (1, 1)  				 [67146.36 67565.48 67653.18 68450.48 68692.64 69475.54 69794.78 70973.06]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 9 							 0.1 			 0.1 				 (1, 1)  				 [67454.06 67868.1  68101.9  68917.2  69074.7  69922.98 70344.42 71429.34]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 10 							 0.1 			 0.1 				 (1, 1)  				 [67683.54 68194.52 68394.88 69258.7  69428.24 70313.48 70749.9  72079.92]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 11 							 0.1 			 0.1 				 (1, 1)  				 [67903.58 68302.88 68586.02 69369.68 69583.94 70643.5  70933.44 72164.  ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 12 							 0.1 			 0.1 				 (1, 1)  				 [68096.38 68479.06 68793.82 69598.42 69893.82 70876.78 71082.7  72319.8 ]
