beta 	 gamma 	 n 			 p 	 testing_gap 	 tests_per_period 	 turnaround_time 	 restriction_time 	 fn 	 fp 	 Optimal 		 Costs
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 3 							 0.1 			 0.1 				 (6, 2)  				 [70780.62 73551.32 75377.74 76070.1  76974.34 77648.58 77941.12 79146.46]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 4 							 0.1 			 0.1 				 (6, 2)  				 [70619.7  72639.94 74629.32 74850.62 76850.86 77820.26 77866.88 79117.32]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 5 							 0.1 			 0.1 				 (6, 2)  				 [69991.28 72991.8  73988.9  74577.52 75993.28 77308.74 77801.34 78906.1 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 6 							 0.1 			 0.1 				 (6, 2)  				 [70286.52 71692.28 73576.28 74461.76 76012.62 77129.46 77434.56 78687.94]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 7 							 0.1 			 0.1 				 (6, 2)  				 [70446.94 71409.68 73223.12 74758.3  75676.04 76643.32 77158.6  78760.02]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 8 							 0.1 			 0.1 				 (6, 2)  				 [70618.32 72329.32 73606.46 74576.46 75703.68 76853.62 77424.1  78507.56]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 9 							 0.1 			 0.1 				 (6, 2)  				 [70449.04 72301.42 73251.68 74492.18 75744.2  76984.96 77752.5  78578.6 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 10 							 0.1 			 0.1 				 (6, 2)  				 [70071.94 71729.64 73177.26 75234.84 76220.2  76867.78 77511.64 78460.86]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 11 							 0.1 			 0.1 				 (6, 2)  				 [70076.64 72005.28 73077.56 74645.74 75476.1  77067.08 77070.64 78672.54]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 0 							 12 							 0.1 			 0.1 				 (6, 2)  				 [69718.74 72683.54 73713.54 73947.98 75137.6  76994.38 77288.1  78743.94]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 3 							 0.1 			 0.1 				 (6, 2)  				 [78754.92 79615.94 80146.56 80165.22 80234.42 80306.5  80388.64 80511.76]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 4 							 0.1 			 0.1 				 (6, 2)  				 [78070.24 79062.24 79299.64 79829.56 79871.58 79972.22 79975.26 80466.28]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 5 							 0.1 			 0.1 				 (6, 2)  				 [77615.24 78468.34 79333.16 79677.   79780.62 79885.9  80147.8  80415.16]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 6 							 0.1 			 0.1 				 (6, 2)  				 [77735.46 78287.84 79154.74 79614.   79660.58 80073.2  80121.3  80166.14]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 7 							 0.1 			 0.1 				 (6, 2)  				 [76854.66 78522.66 78595.72 79460.94 79678.66 79926.06 79930.26 80482.08]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 8 							 0.1 			 0.1 				 (6, 2)  				 [77841.46 78136.12 78631.44 79214.16 79754.72 79770.24 79940.74 80335.48]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 9 							 0.1 			 0.1 				 (6, 2)  				 [77321.52 78515.62 78568.14 79320.88 79646.98 80035.76 80045.58 80440.96]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 10 							 0.1 			 0.1 				 (6, 2)  				 [77265.56 78235.6  79132.46 79573.14 79802.98 80110.64 80216.78 80435.26]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 11 							 0.1 			 0.1 				 (6, 2)  				 [77916.04 78548.24 79049.48 79581.32 79752.04 80148.98 80214.52 80490.3 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 1 							 12 							 0.1 			 0.1 				 (6, 2)  				 [77349.9  78114.4  78394.76 79222.3  79883.06 80149.92 80288.98 80694.68]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 3 							 0.1 			 0.1 				 (3, 2)  				 [80671.1  80865.7  80866.98 80888.78 80891.14 81232.38 81264.28 81607.36]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 4 							 0.1 			 0.1 				 (6, 2)  				 [80601.28 80768.92 80816.18 80914.68 80937.88 80950.9  81049.48 81217.26]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 5 							 0.1 			 0.1 				 (6, 2)  				 [80613.2  80829.88 80842.9  80871.16 81016.94 81032.88 81046.12 81133.34]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 6 							 0.1 			 0.1 				 (6, 2)  				 [80361.94 80769.94 80772.66 80817.52 80887.62 80984.66 81077.9  81123.12]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 7 							 0.1 			 0.1 				 (6, 2)  				 [80515.54 80520.22 80556.76 80858.1  80951.62 80995.32 81061.02 81072.16]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 8 							 0.1 			 0.1 				 (6, 2)  				 [80203.72 80721.02 80877.64 81044.12 81054.68 81139.64 81158.38 81259.7 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 9 							 0.1 			 0.1 				 (6, 2)  				 [79964.5  80532.82 80645.22 80992.92 81095.34 81120.48 81127.1  81351.44]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 10 							 0.1 			 0.1 				 (6, 2)  				 [79663.76 80382.48 80603.62 80926.3  81071.28 81154.48 81187.24 81265.24]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 11 							 0.1 			 0.1 				 (6, 2)  				 [80219.98 80241.7  80681.04 80986.24 81232.4  81242.16 81249.52 81414.28]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 2 							 12 							 0.1 			 0.1 				 (6, 2)  				 [80399.2  80830.74 80836.1  80983.08 81138.16 81214.6  81236.46 81457.02]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 3 							 0.1 			 0.1 				 (3, 2)  				 [76267.44 76275.14 76418.44 76565.2  76606.84 76819.6  77117.34 77548.9 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 4 							 0.1 			 0.1 				 (1, 1)  				 [76353.2  76493.7  76543.7  76860.4  76899.56 77100.94 77460.58 77868.04]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 5 							 0.1 			 0.1 				 (1, 1)  				 [76541.1  76755.86 76894.18 77084.28 77334.88 77776.66 77778.96 78215.86]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 6 							 0.1 			 0.1 				 (1, 1)  				 [76859.32 76938.5  77020.18 77316.3  77403.9  77546.1  77904.24 77937.42]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 7 							 0.1 			 0.1 				 (1, 1)  				 [76901.7  77139.96 77268.06 77591.2  77690.18 77727.44 77801.56 78181.74]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 8 							 0.1 			 0.1 				 (1, 1)  				 [77012.24 77171.66 77314.22 77663.6  77701.64 77764.44 77936.4  78060.44]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 9 							 0.1 			 0.1 				 (1, 1)  				 [77239.62 77527.26 77591.86 77722.38 77780.5  77815.98 78271.   78307.04]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 10 							 0.1 			 0.1 				 (1, 1)  				 [77278.3  77552.64 77731.   77945.02 78074.34 78106.72 78329.06 78343.84]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 11 							 0.1 			 0.1 				 (1, 1)  				 [77369.28 77688.52 77871.98 77913.98 78018.46 78023.42 78436.5  78461.42]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 3 							 12 							 0.1 			 0.1 				 (1, 1)  				 [77290.66 77701.5  78029.14 78177.56 78242.86 78290.36 78305.74 78478.16]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 3 							 0.1 			 0.1 				 (1, 1)  				 [80415.76 80526.06 80721.42 80829.08 80893.28 81084.9  81133.9  81653.66]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 4 							 0.1 			 0.1 				 (1, 1)  				 [80611.36 80717.2  80827.28 81070.46 81141.98 81405.92 81428.88 82216.92]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 5 							 0.1 			 0.1 				 (1, 1)  				 [80665.9  80849.28 80903.18 81091.46 81329.04 81659.84 81864.4  82424.58]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 6 							 0.1 			 0.1 				 (1, 1)  				 [81072.9  81099.94 81287.16 81572.64 81686.   82026.7  82378.2  82786.44]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 7 							 0.1 			 0.1 				 (1, 1)  				 [81257.2  81427.8  81472.4  81906.04 82060.22 82352.42 82483.98 83150.66]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 8 							 0.1 			 0.1 				 (1, 1)  				 [81324.68 81586.22 81692.76 82126.1  82333.74 82508.5  82698.36 83102.42]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 9 							 0.1 			 0.1 				 (1, 1)  				 [81492.56 81846.34 82060.28 82441.96 82479.12 82536.28 83035.26 83048.54]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 10 							 0.1 			 0.1 				 (1, 1)  				 [81589.4  82058.04 82186.36 82440.12 82543.36 82573.08 83228.86 83610.06]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 11 							 0.1 			 0.1 				 (1, 1)  				 [81650.62 81880.54 82122.12 82591.08 82617.58 82757.04 83082.   83552.3 ]
0.25 		 0.2 	 1000 	 0.003 			 2 				 170 								 4 							 12 							 0.1 			 0.1 				 (1, 1)  				 [81641.76 82117.44 82246.38 82660.98 82672.54 82890.52 83246.24 83596.64]
