test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,3,10,1250,0.002,0.25,0.2,5,3,2,170,0,5,0.1,0.1,383.58,861.84,2550.0,63.94
1,1,3,10,1250,0.002,0.25,0.2,6,2,2,170,0,5,0.1,0.1,141.66,1168.52,2550.0,211.26
1,1,3,10,1250,0.002,0.25,0.2,6,3,2,170,0,5,0.1,0.1,342.3,982.6,2550.0,89.82
1,1,3,10,1250,0.0025,0.25,0.2,1,1,2,170,0,5,0.1,0.1,830.36,2290.08,2550.0,232.04
1,1,3,10,1250,0.0025,0.25,0.2,2,1,2,170,0,5,0.1,0.1,509.76,4098.8,2550.0,696.08
1,1,3,10,1250,0.0025,0.25,0.2,3,2,2,170,0,5,0.1,0.1,778.8,2336.92,2550.0,214.82
1,1,3,10,1250,0.0025,0.25,0.2,4,2,2,170,0,5,0.1,0.1,640.92,2776.16,2550.0,346.86
1,1,3,10,1250,0.0025,0.25,0.2,5,2,2,170,0,5,0.1,0.1,525.6,3103.32,2550.0,473.3
1,1,3,10,1250,0.0025,0.25,0.2,5,3,2,170,0,5,0.1,0.1,774.96,2278.4,2550.0,217.12
1,1,3,10,1250,0.0025,0.25,0.2,6,2,2,170,0,5,0.1,0.1,376.06,2917.64,2550.0,515.1
1,1,3,10,1250,0.0025,0.25,0.2,6,3,2,170,0,5,0.1,0.1,690.42,2676.12,2550.0,312.08
1,1,3,10,1250,0.003,0.25,0.2,1,1,2,170,0,5,0.1,0.1,978.62,2563.32,2550.0,223.68
1,1,3,10,1250,0.003,0.25,0.2,2,1,2,170,0,5,0.1,0.1,742.92,5125.04,2550.0,788.14
1,1,3,10,1250,0.003,0.25,0.2,3,2,2,170,0,5,0.1,0.1,922.04,2988.8,2550.0,270.76
1,1,3,10,1250,0.003,0.25,0.2,4,2,2,170,0,5,0.1,0.1,836.04,3989.52,2550.0,493.68
1,1,3,10,1250,0.003,0.25,0.2,5,2,2,170,0,5,0.1,0.1,719.54,4727.2,2550.0,722.72
1,1,3,10,1250,0.003,0.25,0.2,5,3,2,170,0,5,0.1,0.1,917.88,3160.52,2550.0,320.4
1,1,3,10,1250,0.003,0.25,0.2,6,2,2,170,0,5,0.1,0.1,615.3,4985.68,2550.0,891.82
1,1,3,10,1250,0.003,0.25,0.2,6,3,2,170,0,5,0.1,0.1,853.02,3806.68,2550.0,465.14
1,1,3,10,1250,0.0035,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1075.64,2730.8,2550.0,217.94
1,1,3,10,1250,0.0035,0.25,0.2,2,1,2,170,0,5,0.1,0.1,901.14,5997.0,2550.0,852.44
1,1,3,10,1250,0.0035,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1025.68,3483.44,2550.0,314.3
1,1,3,10,1250,0.0035,0.25,0.2,4,2,2,170,0,5,0.1,0.1,958.54,4898.12,2550.0,596.32
1,1,3,10,1250,0.0035,0.25,0.2,5,2,2,170,0,5,0.1,0.1,871.66,6000.68,2550.0,899.28
1,1,3,10,1250,0.0035,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1011.78,3790.24,2550.0,395.84
1,1,3,10,1250,0.0035,0.25,0.2,6,2,2,170,0,5,0.1,0.1,773.64,6791.2,2550.0,1204.68
1,1,3,10,1250,0.0035,0.25,0.2,6,3,2,170,0,5,0.1,0.1,966.88,4721.84,2550.0,590.18
1,1,3,10,1500,0.001,0.25,0.2,1,1,2,170,0,5,0.1,0.1,69.22,1357.24,2550.0,252.94
1,1,3,10,1500,0.001,0.25,0.2,2,1,2,170,0,5,0.1,0.1,48.66,2478.76,2550.0,527.84
1,1,3,10,1500,0.001,0.25,0.2,3,2,2,170,0,5,0.1,0.1,67.08,337.72,2550.0,47.98
1,1,3,10,1500,0.001,0.25,0.2,4,2,2,170,0,5,0.1,0.1,59.18,428.4,2550.0,67.7
1,1,3,10,1500,0.001,0.25,0.2,5,2,2,170,0,5,0.1,0.1,54.62,538.92,2550.0,92.74
1,1,3,10,1500,0.001,0.25,0.2,5,3,2,170,0,5,0.1,0.1,72.18,170.48,2550.0,10.64
1,1,3,10,1500,0.001,0.25,0.2,6,2,2,170,0,5,0.1,0.1,48.84,614.08,2550.0,116.66
1,1,3,10,1500,0.001,0.25,0.2,6,3,2,170,0,5,0.1,0.1,65.56,181.72,2550.0,12.0
1,1,3,10,1500,0.0015,0.25,0.2,1,1,2,170,0,5,0.1,0.1,468.66,1694.76,2550.0,240.08
1,1,3,10,1500,0.0015,0.25,0.2,2,1,2,170,0,5,0.1,0.1,223.8,3108.64,2550.0,590.92
1,1,3,10,1500,0.0015,0.25,0.2,3,2,2,170,0,5,0.1,0.1,410.56,992.28,2550.0,94.08
1,1,3,10,1500,0.0015,0.25,0.2,4,2,2,170,0,5,0.1,0.1,324.84,1190.68,2550.0,143.94
1,1,3,10,1500,0.0015,0.25,0.2,5,2,2,170,0,5,0.1,0.1,225.32,1225.24,2550.0,178.28
1,1,3,10,1500,0.0015,0.25,0.2,5,3,2,170,0,5,0.1,0.1,442.28,838.88,2550.0,59.1
1,1,3,10,1500,0.0015,0.25,0.2,6,2,2,170,0,5,0.1,0.1,186.18,1379.2,2550.0,227.5
1,1,3,10,1500,0.0015,0.25,0.2,6,3,2,170,0,5,0.1,0.1,361.12,839.76,2550.0,66.7
1,1,3,10,1500,0.002,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1004.3,2353.52,2550.0,232.3
1,1,3,10,1500,0.002,0.25,0.2,2,1,2,170,0,5,0.1,0.1,702.98,4568.08,2550.0,715.04
1,1,3,10,1500,0.002,0.25,0.2,3,2,2,170,0,5,0.1,0.1,944.72,2435.88,2550.0,215.58
1,1,3,10,1500,0.002,0.25,0.2,4,2,2,170,0,5,0.1,0.1,841.68,3308.12,2550.0,391.42
1,1,3,10,1500,0.002,0.25,0.2,5,2,2,170,0,5,0.1,0.1,725.14,3981.48,2550.0,575.18
1,1,3,10,1500,0.002,0.25,0.2,5,3,2,170,0,5,0.1,0.1,946.04,2523.8,2550.0,232.64
1,1,3,10,1500,0.002,0.25,0.2,6,2,2,170,0,5,0.1,0.1,623.64,4439.28,2550.0,734.4
1,1,3,10,1500,0.002,0.25,0.2,6,3,2,170,0,5,0.1,0.1,880.7,3021.32,2550.0,341.12
1,1,3,10,1500,0.0025,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1216.6,2680.44,2550.0,222.14
1,1,3,10,1500,0.0025,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1012.2,5917.16,2550.0,829.12
1,1,3,10,1500,0.0025,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1165.24,3303.8,2550.0,289.94
1,1,3,10,1500,0.0025,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1068.52,4594.08,2550.0,539.64
1,1,3,10,1500,0.0025,0.25,0.2,5,2,2,170,0,5,0.1,0.1,960.38,5744.84,2550.0,818.16
1,1,3,10,1500,0.0025,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1155.16,3562.32,2550.0,354.3
1,1,3,10,1500,0.0025,0.25,0.2,6,2,2,170,0,5,0.1,0.1,868.68,6652.52,2550.0,1108.82
1,1,3,10,1500,0.0025,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1098.42,4450.0,2550.0,525.94
1,1,3,10,1500,0.003,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1343.98,2874.64,2550.0,215.7
1,1,3,10,1500,0.003,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1206.02,6739.36,2550.0,870.52
1,1,3,10,1500,0.003,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1296.22,3813.52,2550.0,328.06
1,1,3,10,1500,0.003,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1230.1,5543.36,2550.0,631.54
1,1,3,10,1500,0.003,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1152.26,7252.44,2550.0,1010.7
1,1,3,10,1500,0.003,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1284.18,4204.24,2550.0,423.94
1,1,3,10,1500,0.003,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1064.38,8640.96,2550.0,1403.34
1,1,3,10,1500,0.003,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1236.08,5351.56,2550.0,631.3
1,1,3,10,1500,0.0035,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1387.46,2928.08,2550.0,214.44
1,1,3,10,1500,0.0035,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1273.72,7045.08,2550.0,884.54
1,1,3,10,1500,0.0035,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1347.94,3996.36,2550.0,341.1
1,1,3,10,1500,0.0035,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1289.26,5830.0,2550.0,658.22
1,1,3,10,1500,0.0035,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1218.72,7518.84,2550.0,1028.74
1,1,3,10,1500,0.0035,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1328.14,4420.04,2550.0,445.32
1,1,3,10,1500,0.0035,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1140.64,9294.04,2550.0,1488.92
1,1,3,10,1500,0.0035,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1289.54,5527.92,2550.0,653.58
1,1,3,10,1750,0.001,0.25,0.2,1,1,2,170,0,5,0.1,0.1,187.26,1464.24,2550.0,250.0
1,1,3,10,1750,0.001,0.25,0.2,2,1,2,170,0,5,0.1,0.1,105.48,2709.76,2550.0,539.92
1,1,3,10,1750,0.001,0.25,0.2,3,2,2,170,0,5,0.1,0.1,165.16,488.36,2550.0,55.84
1,1,3,10,1750,0.001,0.25,0.2,4,2,2,170,0,5,0.1,0.1,142.88,660.12,2550.0,88.9
1,1,3,10,1750,0.001,0.25,0.2,5,2,2,170,0,5,0.1,0.1,100.86,688.68,2550.0,107.16
1,1,3,10,1750,0.001,0.25,0.2,5,3,2,170,0,5,0.1,0.1,160.76,295.68,2550.0,17.02
1,1,3,10,1750,0.001,0.25,0.2,6,2,2,170,0,5,0.1,0.1,89.84,810.16,2550.0,139.16
1,1,3,10,1750,0.001,0.25,0.2,6,3,2,170,0,5,0.1,0.1,134.14,282.04,2550.0,17.5
1,1,3,10,1750,0.0015,0.25,0.2,1,1,2,170,0,5,0.1,0.1,837.98,1994.4,2550.0,237.58
1,1,3,10,1750,0.0015,0.25,0.2,2,1,2,170,0,5,0.1,0.1,535.88,3858.8,2550.0,643.86
1,1,3,10,1750,0.0015,0.25,0.2,3,2,2,170,0,5,0.1,0.1,756.54,1549.24,2550.0,137.6
1,1,3,10,1750,0.0015,0.25,0.2,4,2,2,170,0,5,0.1,0.1,646.88,2029.44,2550.0,234.78
1,1,3,10,1750,0.0015,0.25,0.2,5,2,2,170,0,5,0.1,0.1,489.8,2218.08,2550.0,304.62
1,1,3,10,1750,0.0015,0.25,0.2,5,3,2,170,0,5,0.1,0.1,788.1,1474.88,2550.0,115.48
1,1,3,10,1750,0.0015,0.25,0.2,6,2,2,170,0,5,0.1,0.1,413.68,2447.24,2550.0,385.26
1,1,3,10,1750,0.0015,0.25,0.2,6,3,2,170,0,5,0.1,0.1,716.1,1776.08,2550.0,170.72
1,1,3,10,1750,0.002,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1358.96,2635.52,2550.0,224.58
1,1,3,10,1750,0.002,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1120.98,5853.96,2550.0,806.38
1,1,3,10,1750,0.002,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1294.68,3170.76,2550.0,269.7
1,1,3,10,1750,0.002,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1210.66,4543.4,2550.0,512.9
1,1,3,10,1750,0.002,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1083.2,5686.8,2550.0,779.28
1,1,3,10,1750,0.002,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1286.62,3400.48,2550.0,322.24
1,1,3,10,1750,0.002,0.25,0.2,6,2,2,170,0,5,0.1,0.1,961.42,6578.68,2550.0,1038.54
1,1,3,10,1750,0.002,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1235.88,4337.44,2550.0,493.22
1,1,3,10,1750,0.0025,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1564.2,2916.84,2550.0,217.94
1,1,3,10,1750,0.0025,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1419.5,7063.8,2550.0,878.34
1,1,3,10,1750,0.0025,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1522.48,3926.4,2550.0,326.08
1,1,3,10,1750,0.0025,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1449.7,5849.36,2550.0,645.12
1,1,3,10,1750,0.0025,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1363.12,7660.2,2550.0,1020.4
1,1,3,10,1750,0.0025,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1495.76,4348.92,2550.0,427.28
1,1,3,10,1750,0.0025,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1269.28,9204.36,2550.0,1420.0
1,1,3,10,1750,0.0025,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1452.06,5576.56,2550.0,643.2
1,1,3,10,1750,0.003,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1641.38,3009.72,2550.0,216.08
1,1,3,10,1750,0.003,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1541.96,7369.2,2550.0,870.68
1,1,3,10,1750,0.003,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1606.46,4208.52,2550.0,345.28
1,1,3,10,1750,0.003,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1548.04,6231.08,2550.0,676.52
1,1,3,10,1750,0.003,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1482.44,8287.64,2550.0,1079.8
1,1,3,10,1750,0.003,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1588.18,4698.76,2550.0,457.2
1,1,3,10,1750,0.003,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1404.66,10147.72,2550.0,1520.94
1,1,3,10,1750,0.003,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1549.92,5956.72,2550.0,678.12
1,1,3,10,1750,0.0035,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1683.0,3061.76,2550.0,215.76
1,1,3,10,1750,0.0035,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1601.12,7572.32,2550.0,884.08
1,1,3,10,1750,0.0035,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1648.12,4307.44,2550.0,350.96
1,1,3,10,1750,0.0035,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1597.42,6313.2,2550.0,673.2
1,1,3,10,1750,0.0035,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1544.08,8481.68,2550.0,1082.28
1,1,3,10,1750,0.0035,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1634.32,4673.92,2550.0,447.82
1,1,3,10,1750,0.0035,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1481.06,10474.4,2550.0,1536.52
1,1,3,10,1750,0.0035,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1606.28,6015.36,2550.0,665.08
1,1,3,10,2000,0.001,0.25,0.2,1,1,2,170,0,5,0.1,0.1,274.34,1531.16,2550.0,250.4
1,1,3,10,2000,0.001,0.25,0.2,2,1,2,170,0,5,0.1,0.1,170.8,2914.92,2550.0,554.2
1,1,3,10,2000,0.001,0.25,0.2,3,2,2,170,0,5,0.1,0.1,259.3,597.52,2550.0,64.68
1,1,3,10,2000,0.001,0.25,0.2,4,2,2,170,0,5,0.1,0.1,223.6,793.24,2550.0,98.5
1,1,3,10,2000,0.001,0.25,0.2,5,2,2,170,0,5,0.1,0.1,191.22,957.4,2550.0,134.52
1,1,3,10,2000,0.001,0.25,0.2,5,3,2,170,0,5,0.1,0.1,249.44,370.6,2550.0,19.82
1,1,3,10,2000,0.001,0.25,0.2,6,2,2,170,0,5,0.1,0.1,163.5,1118.2,2550.0,175.1
1,1,3,10,2000,0.001,0.25,0.2,6,3,2,170,0,5,0.1,0.1,269.98,492.12,2550.0,30.16
1,1,3,10,2000,0.0015,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1336.82,2433.96,2550.0,228.94
1,1,3,10,2000,0.0015,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1084.9,5333.44,2550.0,758.46
1,1,3,10,2000,0.0015,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1300.7,2656.0,2550.0,223.3
1,1,3,10,2000,0.0015,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1194.9,3828.08,2550.0,426.34
1,1,3,10,2000,0.0015,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1065.76,4655.88,2550.0,626.58
1,1,3,10,2000,0.0015,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1290.06,2747.12,2550.0,243.94
1,1,3,10,2000,0.0015,0.25,0.2,6,2,2,170,0,5,0.1,0.1,940.32,5602.36,2550.0,857.66
1,1,3,10,2000,0.0015,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1222.88,3396.24,2550.0,363.58
1,1,3,10,2000,0.002,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1708.56,2820.92,2550.0,215.52
1,1,3,10,2000,0.002,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1553.1,6953.84,2550.0,864.76
1,1,3,10,2000,0.002,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1658.08,3739.72,2550.0,310.02
1,1,3,10,2000,0.002,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1587.62,5684.24,2550.0,620.7
1,1,3,10,2000,0.002,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1491.88,7505.76,2550.0,978.0
1,1,3,10,2000,0.002,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1644.26,4172.08,2550.0,402.14
1,1,3,10,2000,0.002,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1396.58,9224.48,2550.0,1377.58
1,1,3,10,2000,0.002,0.25,0.2,6,3,2,170,0,5,0.1,0.1,1593.14,5388.12,2550.0,606.34
1,1,3,10,2000,0.0025,0.25,0.2,1,1,2,170,0,5,0.1,0.1,1857.78,3043.6,2550.0,218.16
1,1,3,10,2000,0.0025,0.25,0.2,2,1,2,170,0,5,0.1,0.1,1738.92,7534.72,2550.0,886.9
1,1,3,10,2000,0.0025,0.25,0.2,3,2,2,170,0,5,0.1,0.1,1817.82,4151.16,2550.0,337.5
1,1,3,10,2000,0.0025,0.25,0.2,4,2,2,170,0,5,0.1,0.1,1757.22,6293.56,2550.0,665.96
1,1,3,10,2000,0.0025,0.25,0.2,5,2,2,170,0,5,0.1,0.1,1683.8,8488.12,2550.0,1069.46
1,1,3,10,2000,0.0025,0.25,0.2,5,3,2,170,0,5,0.1,0.1,1795.76,4671.08,2550.0,449.32
1,1,3,10,2000,0.0025,0.25,0.2,6,2,2,170,0,5,0.1,0.1,1593.9,10521.96,2550.0,1516.18
